BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
ʈ	voiceless retroflex stop consonant		+	ṭ	◌ʈ						222	
ʈʰ	aspirated voiceless retroflex stop consonant		+	ṭʰ	◌ʈ ◌ʰ						75	
ʈʳ	with-trilled-release voiceless retroflex stop consonant	+	+	ṭʳ	◌ʈ ◌ʳ						3	
ʈˀ	glottalized voiceless retroflex stop consonant	+	+	ṭˀ	◌ʈ ◌ˀ						14	
ʈʂ	voiceless retroflex sibilant affricate consonant		+	ṭˢ	◌ʈ ◌ʂ						24	
ʈʂʰ	aspirated voiceless retroflex sibilant affricate consonant		+	ṭˢʰ	◌ʈ ◌ʂ ◌ʰ						16	
ʈʂˀ	glottalized voiceless retroflex sibilant affricate consonant	+	+	ṭˢˀ	◌ʈ ◌ʂ ◌ˀ						5	
t̪	voiceless dental stop consonant		+	t̪	◌t ◌̪						53	
t̪ʰ	aspirated voiceless dental stop consonant		+	t̪ʰ	◌t ◌̪ ◌ʰ						2	
t̪ʷ	labialized voiceless dental stop consonant		+	t̪ʷ	◌t ◌̪ ◌ʷ						1	
t̪ˀ	glottalized voiceless dental stop consonant	+	+	t̪ˀ	◌t ◌̪ ◌ˀ						1	
tʲ	palatalized voiceless alveolar stop consonant		+	t̯	◌t ◌ʲ						48	Looks like NAPA style palatal marker. @lingulist
tʲʰ	palatalized aspirated voiceless alveolar stop consonant		+	t̯ʰ	◌t ◌ʲ ◌ʰ						1	Looks like NAPA style palatal marker. @lingulist
tθ	voiceless dental affricate consonant		+	tᶿ	◌t ◌θ						5	
tθʰ	aspirated voiceless dental affricate consonant	+	+	tᶿʰ	◌t ◌θ ◌ʰ						3	
tθˀ	glottalized voiceless dental affricate consonant	+	+	tᶿˀ	◌t ◌θ ◌ˀ						5	
u	rounded close back vowel		+	u	◌u						1779	
ṳ	breathy rounded close back vowel		+	ṳ	◌u ◌̤						4	
u̠	retracted rounded close back vowel	+	+	u̱	◌u ◌̠						2	
v	voiced labio-dental fricative consonant		+	v	◌v						596	
vʰ	aspirated voiced labio-dental fricative consonant	+	+	vʰ	◌v ◌ʰ						1	
vʷ	labialized voiced labio-dental fricative consonant	+	+	vʷ	◌v ◌ʷ						2	
vˀ	glottalized voiced labio-dental fricative consonant	+	+	vˀ	◌v ◌ˀ						3	
vː	long voiced labio-dental fricative consonant		+	vː	◌v ◌ː						968	
vʱː	long breathy voiced labio-dental fricative consonant	+	+	vː̤	◌v ◌ʱ ◌ː						1	
v̰ː	long creaky voiced labio-dental fricative consonant	+	+	vː̰	◌v ◌̰ ◌ː						1	
ṽ	nasalized voiced labio-dental fricative consonant	+	+	v˜	◌v ◌̃						462	
ṽː	nasalized long voiced labio-dental fricative consonant	+	+	v˜ː	◌v ◌̃ ◌ː						111	
ⱱ	voiced labio-dental tap consonant		+	v̆	◌ⱱ						2	
v̥	devoiced voiced labio-dental fricative consonant		+	v̊	◌v ◌̥						14	
vʱ	breathy voiced labio-dental fricative consonant	+	+	v̤	◌v ◌ʱ						40	
vʱː	long breathy voiced labio-dental fricative consonant	+	+	v̤ː	◌v ◌ʱ ◌ː						8	
v̥	devoiced voiced labio-dental fricative consonant		+	v̥	◌v ◌̥						4	
v̰	creaky voiced labio-dental fricative consonant	+	+	v̰	◌v ◌̰						31	
v̰ː	long creaky voiced labio-dental fricative consonant	+	+	v̰ː	◌v ◌̰ ◌ː						6	
v̠	retracted voiced labio-dental fricative consonant	+	+	v̱	◌v ◌̠						3	
w	voiced labio-velar approximant consonant		+	w	◌w						1684	
wˀ	glottalized voiced labio-velar approximant consonant	+	+	wˀ	◌w ◌ˀ						6	
w̃	nasalized voiced labio-velar approximant consonant		+	w˜	◌w ◌̃						13	
wʱ	breathy voiced labio-velar approximant consonant	+	+	w̤	◌w ◌ʱ						1	
w̥	devoiced voiced labio-velar approximant consonant	+	+	w̥	◌w ◌̥						41	
x	voiceless velar fricative consonant		+	x	◌x						476	
xʰ	aspirated voiceless velar fricative consonant	+	+	xʰ	◌x ◌ʰ						1	
xʷ	labialized voiceless velar fricative consonant		+	xʷ	◌x ◌ʷ						59	
xˀ	glottalized voiceless velar fricative consonant	+	+	xˀ	◌x ◌ˀ						4	
xʷˀ	labialized glottalized voiceless velar fricative consonant	+	+	xˀʷ	◌x ◌ʷ ◌ˀ						1	
y	rounded close front vowel		+	y	◌y						140	
z	voiced alveolar sibilant fricative consonant		+	z	◌z						597	
zʱ	breathy voiced alveolar sibilant fricative consonant	+	+	zʱ	◌z ◌ʱ						1	
zʷ	labialized voiced alveolar sibilant fricative consonant	+	+	zʷ	◌z ◌ʷ						1	
zʼ	voiced alveolar ejective sibilant fricative consonant	+	+	zʹ	◌z ◌ʼ						1	
zˀ	glottalized voiced alveolar sibilant fricative consonant	+	+	zˀ	◌z ◌ˀ						1	
ʒ	voiced post-alveolar sibilant fricative consonant		+	ž	◌ʒ						291	
ʒʱ	breathy voiced post-alveolar sibilant fricative consonant	+	+	žʱ	◌ʒ ◌ʱ						1	
ʐ	voiced retroflex sibilant fricative consonant		+	ẓ̌	◌ʐ						15	
ʐ	voiced retroflex sibilant fricative consonant		+	ẓ	◌ʐ						19	
zʱ	breathy voiced alveolar sibilant fricative consonant	+	+	z̤	◌z ◌ʱ						1	
z̪	voiced dental sibilant fricative consonant		+	z̪	◌z ◌̪						3	
z̪ʲ	palatalized voiced dental sibilant fricative consonant	+	+	z̪ʲ	◌z ◌̪ ◌ʲ						1	
æ	unrounded near-open front vowel		+	æ	◌æ						161	
ð	voiced dental fricative consonant		+	ð	◌ð						112	
ðʲ	palatalized voiced dental fricative consonant	+	+	ðʲ	◌ð ◌ʲ						1	
ø	rounded close-mid front vowel		+	ø	◌ø						106	
ħ	voiceless pharyngeal fricative consonant		+	ħ	◌ħ						53	
ŋ	voiced velar nasal consonant		+	ŋ	◌ŋ						1206	
ŋm	voiced velar-and-bilabial nasal consonant		+	ŋm	◌ŋ ◌m						40	
ŋʲ	palatalized voiced velar nasal consonant	+	+	ŋʲ	◌ŋ ◌ʲ						1	
ŋʷ	labialized voiced velar nasal consonant		+	ŋʷ	◌ŋ ◌ʷ						29	
ŋˀ	glottalized voiced velar nasal consonant	+	+	ŋˀ	◌ŋ ◌ˀ						2	
ŋ̊	devoiced voiced velar nasal consonant		+	ŋ̥	◌ŋ ◌̊						30	
ŋ̥ʲ	palatalized devoiced voiced velar nasal consonant	+	+	ŋ̥ʲ	◌ŋ ◌̥ ◌ʲ						1	
ŋ̥ʷ	labialized devoiced voiced velar nasal consonant	+	+	ŋ̥ʷ	◌ŋ ◌̥ ◌ʷ						1	
œ	rounded open-mid front vowel		+	œ	◌œ						33	
ǁ	voiceless alveolar lateral click consonant		+	ǁ	◌ǁ						33	
ǁʰ	aspirated voiceless alveolar lateral click consonant	+	+	ǁʰ	◌ǁ ◌ʰ						28	
ǁʱ	breathy voiceless alveolar lateral click consonant	+	+	ǁʱ	◌ǁ ◌ʱ						2	
